time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-05T08:29:59.750Z,36.0558333,-120.6743333,1.33,0.97,md,18,144,0.06463,0.11,nc,nc73107011,2018-11-05T18:22:55.033Z,"21km E of San Ardo, CA",earthquake,0.65,2.52,0.366,10,reviewed,nc,nc
2018-11-05T08:26:08.590Z,36.0773315,-120.6446686,-0.4,1.25,md,9,165,0.04019,0.18,nc,nc73107006,2018-11-05T10:02:03.465Z,"24km ENE of San Ardo, CA",earthquake,1.6,4.61,0.17,4,automatic,nc,nc
2018-11-05T08:19:04.820Z,39.4893333,-112.1846667,7.85,1.3,md,15,70,0.1115,0.2,uu,uu60303602,2018-11-05T17:43:59.300Z,"37km ENE of Delta, Utah",earthquake,0.51,0.93,0.271,7,reviewed,uu,uu
2018-11-05T07:41:43.580Z,33.4905,-116.7943333,2.33,0.26,ml,19,62,0.02238,0.13,ci,ci38349912,2018-11-05T13:48:05.569Z,"8km NE of Aguanga, CA",earthquake,0.28,0.33,0.135,6,reviewed,ci,ci
2018-11-05T07:38:50.811Z,63.3049,-151.2271,20,0.4,ml,,,,0.73,ak,ak20328894,2018-11-05T18:59:33.119Z,"114km W of Cantwell, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-11-05T07:36:49.941Z,63.1127,-150.6108,28.3,1.4,ml,,,,0.96,ak,ak20328889,2018-11-05T07:40:09.596Z,"88km WSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-05T07:36:34.560Z,17.9633,-66.3825,12,1.98,md,7,185,0.2261,0.17,pr,pr2018309004,2018-11-05T11:17:39.401Z,"1km WSW of Jauca, Puerto Rico",earthquake,0.53,0.66,0.4,7,reviewed,pr,pr
2018-11-05T07:35:34.550Z,38.7868347,-122.7383347,1.35,0.6,md,8,112,0.003806,0.01,nc,nc73106986,2018-11-05T07:50:03.691Z,"2km NE of The Geysers, CA",earthquake,0.34,0.99,0.27,2,automatic,nc,nc
2018-11-05T07:27:22.490Z,12.5693,-88.8794,40.43,4.5,mb,,134,1.162,0.82,us,us2000i6x6,2018-11-05T09:05:04.040Z,"86km SSW of Puerto El Triunfo, El Salvador",earthquake,7.5,9,0.051,113,reviewed,us,us
2018-11-05T07:23:45.681Z,37.1558,-116.6083,4.6,-0.5,ml,8,196.16,0.091,0.1105,nn,nn00664295,2018-11-06T02:05:16.971Z,"30km NNE of Beatty, Nevada",earthquake,,4.1,0.26,7,reviewed,nn,nn
2018-11-05T07:15:57.802Z,39.5738,-119.0808,5,1.4,ml,16,181.25,0.272,0.1334,nn,nn00664249,2018-11-06T02:04:47.291Z,"15km ESE of Fernley, Nevada",earthquake,,6.6,0.21,8,reviewed,nn,nn
2018-11-05T07:10:27.750Z,52.0706667,-176.1188333,0.05,-0.93,ml,4,189,0.02347,0.09,av,av70809904,2018-11-06T19:42:44.970Z,"42km ENE of Adak, Alaska",earthquake,0.73,0.27,0.298,4,reviewed,av,av
2018-11-05T06:58:27.960Z,33.2521667,-116.6665,7.1,0.45,ml,18,85,0.05528,0.18,ci,ci38349904,2018-11-05T13:48:22.415Z,"4km SW of Warner Springs, CA",earthquake,0.38,0.88,0.055,6,reviewed,ci,ci
2018-11-05T06:56:55.080Z,33.6876667,-116.7191667,15.2,0.61,ml,23,85,0.02381,0.13,ci,ci38349896,2018-11-05T13:48:24.662Z,"6km S of Idyllwild, CA",earthquake,0.32,0.44,0.16,13,reviewed,ci,ci
2018-11-05T06:54:23.117Z,61.8661,-157.6315,2.2,1.7,ml,,,,0.71,ak,ak20328884,2018-11-05T07:03:32.885Z,"117km ESE of Holy Cross, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-05T06:47:41.676Z,36.8034,-116.2184,4.6,-0.4,ml,15,76.55,0.076,0.1941,nn,nn00664248,2018-11-06T02:04:44.613Z,"49km ESE of Beatty, Nevada",earthquake,,2.9,0.89,6,reviewed,nn,nn
2018-11-05T06:46:57.120Z,33.4806667,-116.788,4.48,1.42,ml,59,40,0.03326,0.19,ci,ci38349888,2018-11-05T13:49:05.100Z,"8km ENE of Aguanga, CA",earthquake,0.18,0.43,0.133,27,reviewed,ci,ci
2018-11-05T06:46:13.900Z,37.7202,20.454,10,4.8,mwr,,53,1.968,0.96,us,us2000i6wu,2018-11-05T09:22:54.622Z,"30km WSW of Katastarion, Greece",earthquake,6.2,1.9,0.098,10,reviewed,us,us
2018-11-05T06:42:18.058Z,40.2295,-119.678,0,0.9,ml,6,292.12,0.307,0.0772,nn,nn00664294,2018-11-06T02:05:15.462Z,"46km SSW of Gerlach-Empire, Nevada",earthquake,,0,0.43,3,reviewed,nn,nn
2018-11-05T06:39:00.307Z,38.5461,-118.5139,11.4,0.7,ml,8,88.36,0.082,0.0898,nn,nn00664291,2018-11-06T02:05:13.996Z,"9km ENE of Hawthorne, Nevada",earthquake,,1.9,0.42,2,reviewed,nn,nn
2018-11-05T06:31:14.150Z,36.0145,-117.8091667,1.3,0.92,ml,20,76,0.03194,0.14,ci,ci38349880,2018-11-06T16:17:40.519Z,"12km NE of Little Lake, CA",earthquake,0.16,0.22,0.355,6,reviewed,ci,ci
2018-11-05T06:30:48.270Z,36.6716667,-121.2973333,5.19,1.24,md,22,106,0.06226,0.07,nc,nc73106961,2018-11-05T23:59:03.241Z,"13km S of Tres Pinos, CA",earthquake,0.25,0.95,0.196,20,reviewed,nc,nc
2018-11-05T06:29:50.910Z,46.869,-114.299,3.65,2.19,ml,20,125,0.189,0.18,mb,mb80321449,2018-11-05T17:03:57.040Z,"17km SSW of Frenchtown, Montana",earthquake,0.46,3.41,0.202,13,reviewed,mb,mb
2018-11-05T06:29:32.450Z,36.0156667,-117.8091667,1.23,0.99,ml,14,76,0.03311,0.11,ci,ci37200076,2018-11-05T22:45:38.035Z,"12km NE of Little Lake, CA",earthquake,0.16,0.2,0.17,6,reviewed,ci,ci
2018-11-05T06:29:26.700Z,36.0166667,-117.8073333,0.92,0.91,ml,17,77,0.03413,0.15,ci,ci38349864,2018-11-05T21:59:16.002Z,"13km NE of Little Lake, CA",earthquake,0.2,0.27,0.161,7,reviewed,ci,ci
2018-11-05T06:28:14.930Z,69.621,-144.8235,0,3.1,ml,,,,0.92,ak,ak20328471,2018-11-05T06:41:46.294Z,"73km SW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-05T06:21:14.141Z,60.4178,-146.5019,10,1.5,ml,,,,0.94,ak,ak20328467,2018-11-05T18:50:40.780Z,"43km WSW of Cordova, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-05T06:18:42.500Z,18.1561,-68.3671,127,2.67,md,9,206,0.3581,0.44,pr,pr2018309003,2018-11-05T09:37:29.040Z,"36km SSE of Boca de Yuma, Dominican Republic",earthquake,6.75,2.24,0.31,8,reviewed,pr,pr
2018-11-05T06:16:58.617Z,37.1717,-116.3306,7.9,0.1,ml,30,95.11,0.039,0.1466,nn,nn00664247,2018-11-06T02:04:41.070Z,"48km NE of Beatty, Nevada",earthquake,,0.7,0.45,18,reviewed,nn,nn
2018-11-05T06:15:35.140Z,38.5354996,-122.6415024,2.75,1.79,md,6,124,0.1227,0.05,nc,nc73106921,2018-11-05T07:41:02.644Z,"7km SW of Calistoga, CA",earthquake,0.48,3.44,0.14,4,automatic,nc,nc
2018-11-05T06:08:19.080Z,37.5103333,-118.8546667,3,0.54,md,9,229,0.08211,0.1,nc,nc73106916,2018-11-05T19:09:03.732Z,"16km WSW of Toms Place, CA",earthquake,1.07,3.7,0.283,8,reviewed,nc,nc
2018-11-05T06:07:26.860Z,18.5558,-66.8413,90,2.74,md,15,213,0.2266,0.27,pr,pr2018309002,2018-11-05T09:18:56.040Z,"8km N of Hatillo, Puerto Rico",earthquake,1.58,0.95,0.24,13,reviewed,pr,pr
2018-11-05T05:58:27.500Z,38.8105011,-122.8105011,1.72,1.05,md,20,69,0.01288,0.05,nc,nc73106906,2018-11-05T06:13:03.392Z,"6km NW of The Geysers, CA",earthquake,0.25,0.34,0.04,5,automatic,nc,nc
2018-11-05T05:41:18.216Z,69.153,-146.6775,0,2.6,ml,,,,0.8,ak,ak20328451,2018-11-05T05:54:10.922Z,"123km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-05T05:35:12.608Z,39.5898,-119.1197,0,0.3,ml,4,180.76,0.238,0.1027,nn,nn00664283,2018-11-06T02:05:12.455Z,"11km E of Fernley, Nevada",earthquake,,3.2,0.11,2,reviewed,nn,nn
2018-11-05T05:31:41.200Z,33.4851667,-116.788,4.55,0.23,ml,24,83,0.02903,0.11,ci,ci38349832,2018-11-05T21:07:44.676Z,"9km ENE of Aguanga, CA",earthquake,0.17,0.29,0.104,8,reviewed,ci,ci
2018-11-05T05:30:51.070Z,40.3866667,-120.5233333,0.9,2.29,md,12,113,0.1199,0.03,nc,nc73106886,2018-11-07T03:30:03.615Z,"5km E of Johnstonville, CA",earthquake,0.2,0.97,0.213,18,reviewed,nc,nc
2018-11-05T05:28:35.124Z,36.5937,-116.2854,7.6,-0.2,ml,9,128.35,0.141,0.1272,nn,nn00664276,2018-11-06T02:05:10.073Z,"50km NNW of Pahrump, Nevada",earthquake,,4,0.54,3,reviewed,nn,nn
2018-11-05T05:25:30.980Z,61.7856,-147.2251,42,0.9,ml,,,,0.2,ak,ak20328449,2018-11-05T18:47:29.516Z,"85km E of Sutton-Alpine, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-11-05T05:01:44.199Z,63.2683,-150.647,126.5,1.9,ml,,,,0.39,ak,ak20328033,2018-11-05T05:11:08.544Z,"86km W of Cantwell, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-11-05T05:01:37.796Z,64.9164,-150.4414,29.6,1.7,ml,,,,1.13,ak,ak20328035,2018-11-05T05:05:24.312Z,"13km SE of Manley Hot Springs, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-05T04:52:05.490Z,37.6106667,-118.8845,2.42,0.4,md,15,150,0.01902,0.03,nc,nc73106851,2018-11-05T16:41:02.841Z,"9km ESE of Mammoth Lakes, CA",earthquake,0.51,0.31,0.152,14,reviewed,nc,nc
2018-11-05T04:42:41.705Z,61.973,-150.9542,4.7,2,ml,,,,0.74,ak,ak20328029,2018-11-05T04:47:00.922Z,"54km WNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-05T04:36:25.580Z,36.0411667,-120.6055,9.05,0.48,md,15,104,0.0286,0.03,nc,nc73106841,2018-11-06T01:31:30.817Z,"22km NW of Parkfield, CA",earthquake,0.41,0.65,0.084,4,reviewed,nc,nc
2018-11-05T04:34:02.140Z,33.71,-116.8283333,15.05,0.63,ml,36,96,0.08282,0.17,ci,ci38349824,2018-11-06T16:11:37.896Z,"7km SE of Valle Vista, CA",earthquake,0.23,0.37,0.088,10,reviewed,ci,ci
2018-11-05T04:25:08.900Z,33.4913333,-116.791,3.47,0.57,ml,9,158,0.02239,0.05,ci,ci38349816,2018-11-06T16:12:10.712Z,"9km NE of Aguanga, CA",earthquake,0.24,0.34,0.066,3,reviewed,ci,ci
2018-11-05T04:25:04.870Z,33.4868333,-116.7958333,4.03,0.79,ml,46,28,0.02575,0.16,ci,ci38349808,2018-11-06T16:57:49.150Z,"8km NE of Aguanga, CA",earthquake,0.13,0.3,0.094,23,reviewed,ci,ci
2018-11-05T04:10:13.841Z,61.3294,-150.3113,34.8,2.2,ml,,,,0.83,ak,ak20328012,2018-11-05T04:17:49.950Z,"25km WNW of Anchorage, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-11-05T04:08:49.500Z,62.4353,-150.9913,62.6,2.6,ml,,,,0.61,ak,ak20328005,2018-11-05T04:35:31.040Z,"47km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-11-05T04:06:04.194Z,38.4169,-118.916,0,0.7,ml,5,165.18,0.363,0.044,nn,nn00664274,2018-11-06T02:05:08.177Z,"28km WSW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-11-05T04:05:14.867Z,37.1599,-115.5337,6.1,0.5,ml,21,169.98,0.337,0.1652,nn,nn00664272,2018-11-06T02:05:06.853Z,"39km SW of Alamo, Nevada",earthquake,,2.3,0.2,13,reviewed,nn,nn
2018-11-05T04:05:06.010Z,38.8224983,-122.8551636,2.18,1.04,md,12,109,0.005213,0.03,nc,nc73106831,2018-11-05T04:53:03.667Z,"10km WNW of The Geysers, CA",earthquake,0.39,0.55,,1,automatic,nc,nc
2018-11-05T04:01:39.299Z,66.3369,-146.1387,111.2,2.7,ml,,,,0.92,ak,ak20327997,2018-11-05T04:08:02.172Z,"46km WSW of Fort Yukon, Alaska",earthquake,,3.1,,,automatic,ak,ak
2018-11-05T03:46:33.260Z,19.3741667,-154.9131667,6.83,1.71,md,41,250,0.08129,0.14,hv,hv70674491,2018-11-06T01:18:04.581Z,"10km S of Leilani Estates, Hawaii",earthquake,0.66,0.45,0.088,20,reviewed,hv,hv
2018-11-05T03:43:43.763Z,63.1054,-148.6212,33.5,1.2,ml,,,,0.71,ak,ak20327461,2018-11-05T03:48:25.006Z,"35km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-05T03:41:52.746Z,64.4154,-148.7067,17.7,1.3,ml,,,,1.13,ak,ak20327457,2018-11-05T03:46:44.272Z,"26km SE of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-05T03:37:38.540Z,47.5438333333333,-122.5215,27.83,1.58,ml,13,71,,0.1,uw,uw61502546,2018-11-05T18:17:56.890Z,"2km SE of Manchester, Washington",earthquake,0.59,0.71,0.159693987115564,8,reviewed,uw,uw
2018-11-05T03:36:36.175Z,37.6083,-118.4711,13.9,0.8,ml,7,110.97,0.135,0.1783,nn,nn00664271,2018-11-06T02:05:05.099Z,"25km NNW of Dixon Lane-Meadow Creek, California",earthquake,,8.3,0.12,2,reviewed,nn,nn
2018-11-05T03:30:44.550Z,37.5598333,-118.8381667,7.8,0.55,md,19,230,0.03099,0.05,nc,nc73106806,2018-11-05T18:29:03.510Z,"14km W of Toms Place, CA",earthquake,1.02,0.76,0.154,16,reviewed,nc,nc
2018-11-05T03:20:39.538Z,37.201,-117.657,8.2,0.1,ml,5,172.77,0.033,0.1476,nn,nn00664270,2018-11-06T02:05:03.226Z,"56km E of Big Pine, California",earthquake,,3.6,0.38,3,reviewed,nn,nn
2018-11-05T03:00:33.951Z,62.5927,-151.2333,83.6,1.5,ml,,,,0.42,ak,ak20327442,2018-11-05T03:04:12.080Z,"65km WNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-05T02:59:21.590Z,18.7195,-66.5363,2,2.53,md,10,273,0.4317,0.19,pr,pr2018309001,2018-11-05T05:15:32.380Z,"28km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.88,0.98,0.2,9,reviewed,pr,pr
2018-11-05T02:55:14.930Z,-20.1115,-70.8795,36.78,4.4,mb,,142,0.72,0.88,us,us2000i6v9,2018-11-06T02:13:08.583Z,"77km W of Iquique, Chile",earthquake,4.2,9.5,0.143,14,reviewed,us,us
2018-11-05T02:54:13.070Z,10.6351,122.2046,60.23,4.9,mb,,46,4.865,0.73,us,us2000i6va,2018-11-06T07:00:05.876Z,"3km WSW of Miagao, Philippines",earthquake,6.8,6.1,0.05,127,reviewed,us,us
2018-11-05T02:50:06.060Z,19.1736667,-155.4801667,33.23,2.14,md,58,86,0.02492,0.11,hv,hv70674436,2018-11-05T21:57:11.950Z,"3km S of Pahala, Hawaii",earthquake,0.46,0.57,0.111,25,reviewed,hv,hv
2018-11-05T02:46:31.810Z,37.6148338,-118.8184967,3.05,1.38,md,15,173,0.02072,0.03,nc,nc73106791,2018-11-05T03:30:03.185Z,"14km WNW of Toms Place, CA",earthquake,0.77,0.71,0.15,13,automatic,nc,nc
2018-11-05T02:46:31.660Z,33.5428333,-116.2631667,8,0.65,ml,21,145,0.04492,0.22,ci,ci38349776,2018-11-05T03:57:08.899Z,"14km SSE of La Quinta, CA",earthquake,0.5,1.09,0.219,12,reviewed,ci,ci
2018-11-05T02:44:39.380Z,37.3788,20.6018,10,4.6,mwr,,100,2.134,1.04,us,us2000i6v6,2018-11-05T08:26:08.166Z,"42km SSW of Lithakia, Greece",earthquake,5.4,1.9,0.08,15,reviewed,us,us
2018-11-05T02:38:46.460Z,51.758,-178.8785,21.83,0.87,ml,4,307,0.02405,0.04,av,av61811956,2018-11-06T01:53:17.120Z,"52km WSW of Tanaga Volcano, Alaska",earthquake,3.21,0.85,0.082,2,reviewed,av,av
2018-11-05T02:30:24.320Z,53.6095,-166.7275,5.44,0.65,ml,7,286,0.2009,0.11,av,av70809809,2018-11-06T01:55:59.750Z,"31km SSW of Unalaska, Alaska",earthquake,0.65,0.97,0.15,7,reviewed,av,av
2018-11-05T02:26:08.600Z,32.8643333,-116.254,10.01,0.66,ml,22,83,0.1443,0.19,ci,ci38349768,2018-11-06T16:01:31.017Z,"26km E of Pine Valley, CA",earthquake,0.28,0.87,0.168,7,reviewed,ci,ci
2018-11-05T02:22:43.880Z,19.7436667,-156.0548333,10.18,2.73,ml,24,219,0.09661,0.19,hv,hv70674406,2018-11-05T22:08:02.043Z,"7km WNW of Kalaoa, Hawaii",earthquake,0.66,0.45,0.176,34,reviewed,hv,hv
2018-11-05T02:18:44.640Z,33.6321667,-116.6856667,12.13,0.59,ml,24,94,0.07587,0.15,ci,ci38349760,2018-11-05T03:57:23.902Z,"9km N of Anza, CA",earthquake,0.29,0.46,0.124,14,reviewed,ci,ci
2018-11-05T02:12:45.030Z,41.268,-111.714,5.85,0.98,md,14,84,0.2482,0.14,uu,uu60303597,2018-11-05T18:24:12.880Z,"11km SE of Wolf Creek, Utah",earthquake,0.53,7.91,0.268,11,reviewed,uu,uu
2018-11-05T02:08:10.776Z,62.7807,-151.2845,140.8,1.6,ml,,,,0.79,ak,ak20327040,2018-11-05T02:12:07.349Z,"79km NW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-05T02:00:15.490Z,37.0769,-117.4666,0,0.4,ml,4,182.38,0.114,0.1026,nn,nn00664367,2018-11-06T02:05:39.663Z,"65km WNW of Beatty, Nevada",earthquake,,0,0.23,3,reviewed,nn,nn
2018-11-05T01:53:30.710Z,33.5166667,-116.7951667,2.56,0.35,ml,20,68,0.006092,0.12,ci,ci38349752,2018-11-05T03:57:40.359Z,"10km NE of Aguanga, CA",earthquake,0.19,0.26,0.131,8,reviewed,ci,ci
2018-11-05T01:52:14.509Z,61.9097,-149.2699,0,1.5,ml,,,,0.83,ak,ak20327035,2018-11-05T01:59:53.724Z,"18km N of Fishhook, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-05T01:51:34.540Z,33.5163333,-116.797,3.44,0.1,ml,24,58,0.004843,0.13,ci,ci38349744,2018-11-06T15:55:25.844Z,"10km NE of Aguanga, CA",earthquake,0.2,0.41,0.246,5,reviewed,ci,ci
2018-11-05T01:26:22.070Z,-22.298,-67.4317,176.4,4.7,mb,,31,0.948,0.94,us,us2000i6un,2018-11-05T01:55:49.040Z,"105km NE of San Pedro de Atacama, Chile",earthquake,8.4,7.9,0.117,23,reviewed,us,us
2018-11-05T01:24:53.620Z,58.2368333,-155.1401667,3.59,0.01,ml,6,244,0.02461,0.08,av,av70809804,2018-11-06T01:51:40.080Z,"102km ESE of King Salmon, Alaska",earthquake,1.03,0.87,0.363,5,reviewed,av,av
2018-11-05T01:23:54.570Z,60.0786,-152.3266,74.6,2.1,ml,,,,0.53,ak,ak20326635,2018-11-05T01:34:56.548Z,"43km NW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-05T01:21:48.170Z,36.1253333,-83.7081667,4.99,2.22,md,7,149,0.2752,0.07,se,se60068323,2018-11-05T13:23:53.359Z,"3km S of Blaine, Tennessee",earthquake,0.7,1.09,0.146,6,reviewed,se,se
2018-11-05T01:20:20.920Z,19.4046669,-155.2805023,0.32,1.8,md,18,59,0.01129,0.11,hv,hv70674366,2018-11-05T01:26:01.320Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.17,0.2,12,automatic,hv,hv
2018-11-05T01:20:12.090Z,33.6281667,-116.6855,12.77,0.97,ml,34,48,0.07406,0.17,ci,ci38349720,2018-11-05T03:58:55.440Z,"8km N of Anza, CA",earthquake,0.23,0.38,0.202,27,reviewed,ci,ci
2018-11-05T01:18:58.240Z,33.4891667,-116.7906667,4.57,0.87,ml,40,37,0.02452,0.17,ci,ci38349712,2018-11-05T03:58:58.360Z,"9km NE of Aguanga, CA",earthquake,0.18,0.36,0.179,27,reviewed,ci,ci
2018-11-05T01:06:45.510Z,37.4631667,-121.8133333,4.46,0.69,md,12,91,0.01644,0.04,nc,nc73106756,2018-11-06T03:40:20.704Z,"9km ENE of Milpitas, CA",earthquake,0.49,0.33,0.2,10,reviewed,nc,nc
2018-11-05T00:54:43.933Z,59.9603,-152.5934,85.7,1.3,ml,,,,0.32,ak,ak20326633,2018-11-05T00:57:36.039Z,"47km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-05T00:53:57.100Z,35.2335,-97.7394,6.618,3.3,ml,,53,,0.4,us,us2000i6u3,2018-11-06T17:21:01.969Z,"9km SE of Tuttle, Oklahoma",earthquake,1.1,4.3,,,reviewed,tul,tul
2018-11-05T00:35:17.901Z,40.2895,-119.6595,6.4,0.8,ml,4,201.85,0.368,0.0625,nn,nn00664268,2018-11-06T02:05:01.420Z,"40km SW of Gerlach-Empire, Nevada",earthquake,,15.8,0.2,2,reviewed,nn,nn
2018-11-05T00:26:07.530Z,35.0305,-117.677,-0.82,1.75,ml,43,41,0.09719,0.17,ci,ci38349688,2018-11-06T15:49:59.414Z,"4km NW of Boron, CA",quarry blast,0.28,31.61,0.136,28,reviewed,ci,ci
2018-11-05T00:19:41.880Z,18.8583,-66.3875,47,2.45,md,9,284,0.6294,0.18,pr,pr2018309000,2018-11-05T05:13:53.244Z,"43km N of Brenas, Puerto Rico",earthquake,1.46,2.87,0.14,7,reviewed,pr,pr
2018-11-05T00:09:33.781Z,59.6996,-153.0362,101.2,1.9,ml,,,,0.84,ak,ak20326620,2018-11-05T00:13:34.405Z,"68km W of Anchor Point, Alaska",earthquake,,2.1,,,automatic,ak,ak
2018-11-05T00:09:29.121Z,59.8626,-141.2392,9.9,1.9,ml,,,,1.02,ak,ak20326621,2018-11-05T00:13:34.669Z,"70km ESE of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-05T00:05:37.878Z,61.1912,-151.4534,64,2.1,ml,,,,0.5,ak,ak20326613,2018-11-05T00:18:16.090Z,"56km N of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-04T23:47:22.570Z,58.2545,-155.565,5.73,-0.35,ml,5,133,0.0673,0.19,av,av70809799,2018-11-06T00:30:56.800Z,"80km SE of King Salmon, Alaska",earthquake,2.14,3.4,0.281,5,reviewed,av,av
2018-11-04T23:46:20.981Z,64.6967,-149.2265,18.7,1,ml,,,,0.5,ak,ak20326607,2018-11-04T23:51:28.044Z,"14km NNW of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-04T23:46:10.780Z,10.8912,122.0537,31.51,4.7,mb,,104,5.152,0.84,us,us2000i6tp,2018-11-06T01:32:26.694Z,"5km NNW of San Remigio, Philippines",earthquake,8.6,5.7,0.063,77,reviewed,us,us
2018-11-04T23:35:14.390Z,52.0771667,-176.1443333,-0.92,0,ml,5,126,0.02245,0.08,av,av61811861,2018-11-06T00:18:47.580Z,"41km ENE of Adak, Alaska",earthquake,0.31,0.33,0.122,4,reviewed,av,av
2018-11-04T23:34:02.824Z,59.9302,-152.2714,77.7,1.5,ml,,,,0.31,ak,ak20326216,2018-11-04T23:37:04.135Z,"30km NW of Anchor Point, Alaska",earthquake,,1.6,,,automatic,ak,ak
2018-11-04T23:24:05.460Z,33.2551667,-116.737,5.93,0.61,ml,22,70,0.02643,0.19,ci,ci38349640,2018-11-05T03:58:46.066Z,"3km ENE of Lake Henshaw, CA",earthquake,0.39,0.58,0.128,17,reviewed,ci,ci
2018-11-04T23:21:55.000Z,33.4881667,-116.7865,4.31,0.73,ml,31,37,0.02677,0.19,ci,ci38349632,2018-11-05T04:00:02.650Z,"9km NE of Aguanga, CA",earthquake,0.23,0.48,0.11,23,reviewed,ci,ci
2018-11-04T23:19:17.300Z,33.6271,135.2732,38.72,4.5,mwr,,73,1.169,0.63,us,us2000i6tg,2018-11-05T00:19:33.979Z,"14km SW of Tanabe, Japan",earthquake,5.4,4.1,0.075,17,reviewed,us,us
2018-11-04T23:17:18.880Z,19.512,-155.653,3.4,2.07,ml,12,77,0.03023,0.12,hv,hv70674241,2018-11-05T22:41:06.680Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.55,1.08,0.197,3,reviewed,hv,hv
2018-11-04T23:16:05.296Z,60.2604,-140.6808,13.8,1.3,ml,,,,0.85,ak,ak20326208,2018-11-04T23:20:50.100Z,"95km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-04T23:10:41.850Z,18.0258,-66.7848,17,1.51,md,8,157,0.1071,0.19,pr,pr2018308013,2018-11-05T05:12:29.628Z,"1km NE of Guayanilla, Puerto Rico",earthquake,0.6,0.9,0.47,7,reviewed,pr,pr
2018-11-04T23:10:27.270Z,34.1208333,-117.7731667,6.16,0.46,ml,7,177,0.111,0.03,ci,ci38349600,2018-11-05T17:49:19.058Z,"2km NNW of La Verne, CA",earthquake,0.29,0.54,0.033,3,reviewed,ci,ci
2018-11-04T23:06:52.970Z,36.961,-97.8415,7.5,2,ml,13,77,0.09743,0.04,ismpkansas,ismpkansas70252938,2018-11-07T01:17:38.540Z,"19km NNW of Medford, Oklahoma",earthquake,0.17,0.36,0.142,11,reviewed,ismp,ismp
2018-11-04T23:04:27.440Z,58.2585,-155.5541667,5.32,0.62,ml,9,88,0.06793,0.14,av,av61811846,2018-11-06T00:35:48.280Z,"80km SE of King Salmon, Alaska",earthquake,0.47,1.4,0.222,10,reviewed,av,av
2018-11-04T23:02:07.140Z,33.0676667,-116.1041667,26.07,1.6,ml,8,114,0.4145,0.16,ci,ci38349584,2018-11-05T03:59:12.930Z,"9km SSE of Ocotillo Wells, CA",earthquake,0.93,1.79,0.186,12,reviewed,ci,ci
2018-11-04T23:02:06.814Z,63.4845,-150.8259,13,1.2,ml,,,,0.71,ak,ak20326205,2018-11-04T23:06:26.374Z,"94km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-04T22:57:46.030Z,34.689,-116.3428333,4.4,1.34,ml,22,56,0.1402,0.12,ci,ci38349576,2018-11-06T20:57:51.877Z,"17km WSW of Ludlow, CA",earthquake,0.16,0.51,0.157,14,reviewed,ci,ci
2018-11-04T22:42:42.110Z,33.5148333,-116.797,2.73,0.67,ml,26,41,0.003724,0.15,ci,ci38349568,2018-11-05T04:00:07.450Z,"10km NE of Aguanga, CA",earthquake,0.21,0.29,0.129,22,reviewed,ci,ci
2018-11-04T22:21:08.550Z,33.5123333,-116.7988333,3.5,1,ml,43,32,0.001268,0.17,ci,ci38349544,2018-11-05T04:00:10.840Z,"10km NE of Aguanga, CA",earthquake,0.18,0.45,0.131,24,reviewed,ci,ci
2018-11-04T22:17:01.560Z,36.6733333,-121.3086667,5.6,1.09,md,21,109,0.06253,0.08,nc,nc73106741,2018-11-05T23:33:40.350Z,"13km S of Tres Pinos, CA",earthquake,0.26,0.83,0.213,17,reviewed,nc,nc
